BoostPressure,EngineFuelRate,EngineLoad,EngineOilPressure,EngineRpm,GroundSpeed,HaulDistance,Payload,TankFuelLevel,GearSelect,ServiceHours
80.12,198.18,58.2,515.57,1690.97,16.02,1.34,0.0,63.16,2.63,40.96680220699636
17.05,79.08,20.33,502.47,1525.68,20.78,1.52,0.0,57.51,3.9,211.5819486977125
10.2,60.74,19.9,449.58,1148.23,2.78,1.69,0.0,57.62,0.5,649.1198863145837
22.45,113.01,35.73,459.6,1265.07,6.95,1.7,0.0,57.33,1.27,389.1688388897601
10.72,60.07,26.13,433.1,1048.62,4.88,1.8,0.0,57.56,0.33,141.99520532366296
0.43,17.87,9.3,375.65,698.2,0.0,1.8,0.0,57.41,0.0,580.5287640376337
0.33,17.41,8.97,382.05,698.78,0.0,1.8,0.0,57.41,0.0,457.06713767575275
0.0,20.56,17.03,364.7,1218.08,0.0,0.0,0.0,57.56,0.0,232.4995247790066
0.0,18.5,9.73,409.3,700.32,0.0,0.0,0.0,57.56,0.0,295.51074628479546
0.0,18.37,9.63,410.75,700.93,0.0,0.0,0.0,57.56,0.0,607.6887706982452
0.0,18.79,9.93,411.68,699.23,0.0,0.0,0.0,57.56,0.07,761.8894057367361
14.5,130.21,40.03,551.7,1744.18,12.27,0.02,0.0,57.58,1.6,382.6086097281368
39.68,189.65,56.23,539.65,1724.5,20.68,0.18,0.0,57.19,3.33,600.6085529959528
24.45,94.76,29.07,489.3,1385.73,12.27,0.35,0.0,57.37,3.8,488.8481752736843
4.25,52.57,18.47,505.03,1514.95,13.48,0.46,0.0,57.79,3.13,37.83472894062288
67.33,223.26,61.33,510.03,1587.6,23.45,0.69,0.0,57.0,4.0,235.16673641034868
1.65,20.64,9.23,402.85,828.43,2.78,0.8,0.0,57.51,0.83,681.7885609228542
0.0,18.71,10.0,386.15,700.3,0.0,0.8,0.0,57.56,0.0,39.89631377335172
1.45,32.03,15.23,403.83,784.23,1.03,0.8,0.0,57.31,0.23,384.6010105125897
0.0,21.27,11.87,392.65,704.52,0.0,0.8,0.0,57.03,0.07,795.3138989756844
1.72,39.07,19.27,408.88,785.22,1.23,0.9,0.0,57.23,0.0,773.1823769131588
0.0,17.85,9.37,395.0,700.47,0.0,0.9,0.0,56.95,0.0,393.87474743878556
0.0,17.59,9.17,397.37,700.38,0.0,0.9,0.0,56.95,0.0,221.08028278929123
0.0,17.65,9.23,400.32,699.15,0.0,0.9,0.0,56.95,0.0,403.80021453012887
0.0,17.19,8.83,402.9,700.47,0.0,0.9,0.0,56.95,0.0,364.9122620503622
0.0,17.31,8.9,405.57,700.23,0.0,0.9,0.0,56.95,0.0,63.02601226445404
0.0,17.62,9.2,408.22,699.82,0.0,0.9,0.0,56.95,0.0,572.0300307224752
3.08,66.75,29.7,430.57,877.92,2.15,0.9,0.0,58.55,0.1,495.5225378372925
0.0,17.78,9.0,406.63,703.32,0.0,0.9,69.32,56.94,0.03,284.3206477682252
41.0,204.48,60.03,517.58,1573.97,14.15,0.92,143.33,57.06,2.33,170.58409565029433
20.67,123.24,36.77,528.48,1639.92,19.7,1.11,142.9,57.12,3.37,394.3041071773914
103.9,313.92,94.0,504.95,1543.82,12.23,1.25,142.9,56.6,2.27,469.15217426780146
19.93,71.32,16.07,517.15,1613.92,19.45,1.43,142.9,56.85,3.4,519.6900493064895
40.75,157.98,45.03,507.97,1551.82,19.85,1.65,142.9,56.74,4.0,149.2658010602172
46.62,165.39,56.53,461.43,1238.47,5.28,1.8,142.9,56.65,1.33,670.688185728679
12.62,75.95,25.5,451.92,1208.53,2.7,1.32,109.56,56.67,0.6,471.46208171435865
50.23,166.02,46.33,533.35,1771.72,19.18,0.07,0.0,56.74,3.0,510.5925482913153
65.88,195.46,55.23,521.95,1707.0,25.17,0.3,0.0,56.62,4.0,331.29840931124636
6.07,27.87,10.83,485.9,1386.75,15.58,0.55,0.0,56.73,3.03,595.5596778355539
2.12,38.72,21.77,391.15,772.7,1.45,0.6,10.02,56.79,-0.8,391.5995500570425
0.02,16.96,8.63,378.92,699.85,0.0,0.6,76.79,56.95,0.0,393.6062920307595
22.65,123.33,41.1,437.37,1073.62,4.28,0.6,147.73,56.73,0.63,481.0023784432997
112.65,319.0,97.2,508.85,1614.83,12.78,0.67,169.0,56.07,2.0,495.1100098940369
75.57,201.12,58.6,511.73,1649.9,18.35,0.82,169.0,56.31,3.2,730.0660807615495
13.97,70.7,22.67,482.12,1386.68,18.2,1.04,169.0,56.58,3.7,121.5814805929549
8.45,61.72,20.73,446.72,1128.72,1.75,1.1,169.0,56.53,0.27,365.7773851987149
81.33,250.38,71.67,509.13,1616.53,25.48,0.09,0.0,56.11,4.53,780.7013042936742
35.98,127.31,32.87,504.72,1561.15,16.07,0.32,0.0,56.31,3.77,477.0110471713997
1.97,24.92,11.97,387.2,779.02,1.5,0.4,0.0,56.49,1.33,31.456885594467167
3.82,105.21,35.6,607.58,1433.42,0.0,0.0,0.0,57.71,0.0,368.2228936772299
12.95,140.38,48.5,706.77,1934.42,0.0,0.0,0.0,57.72,0.0,342.23738588250126
16.48,131.79,45.6,680.52,1929.37,0.0,0.0,0.0,57.71,0.0,84.61304493664647
1.35,19.28,10.0,485.37,812.8,0.0,0.0,0.0,57.71,0.0,774.7394775419016
0.82,40.42,15.93,495.57,998.32,4.23,0.0,0.0,57.88,2.4,346.8046723286825
13.0,128.88,33.0,612.62,1636.72,9.5,0.04,0.0,57.38,3.73,433.9409250603785
0.15,10.0,1.43,557.72,1405.43,8.15,0.14,0.0,57.82,4.0,515.4231410754728
0.23,21.62,4.07,530.33,1178.75,5.55,0.2,0.0,57.6,2.8,580.2698509798356
0.0,14.64,8.27,458.27,699.95,0.0,0.2,0.0,57.1,0.0,321.85564142261865
0.0,17.94,11.77,458.2,699.7,0.0,0.2,0.0,57.1,0.0,726.503924958386
0.0,18.39,10.23,457.93,702.2,0.37,0.2,0.0,57.25,0.43,357.62096685534925
0.0,28.17,19.7,457.7,699.42,0.0,0.2,0.0,57.26,0.0,347.65364271630824
3.77,63.83,22.63,515.72,1099.57,5.38,0.28,0.0,57.07,1.2,288.2379941109757
0.2,26.64,17.47,457.68,720.17,1.52,0.3,34.41,57.13,-0.5,302.04803125935723
0.03,27.11,16.83,456.2,711.93,0.13,0.3,148.52,57.38,0.13,778.228796965479
41.05,224.76,68.0,567.4,1539.92,8.67,0.3,193.1,56.91,2.1,113.61338824557606
110.7,325.22,97.1,544.55,1544.43,11.33,0.4,172.7,57.55,2.7,681.7926468439109
33.22,89.92,22.77,574.48,1687.43,13.37,0.54,172.0,57.64,2.0,77.24135515559465
24.02,94.07,22.8,560.97,1645.03,17.5,0.7,172.0,56.95,2.97,309.7625458535913
23.25,139.95,49.4,507.78,1308.37,4.93,0.8,172.0,56.79,0.37,545.8113854638359
3.73,40.6,21.13,452.43,820.75,0.73,0.68,149.07,64.0,1.27,794.4559675070923
16.4,89.22,24.8,512.53,1335.67,8.73,0.0,0.0,56.81,2.53,99.16703495083493
32.67,136.08,34.7,552.75,1656.63,11.42,0.11,0.0,56.78,3.0,459.7820283380279
41.62,164.13,45.63,564.55,1791.13,10.23,0.23,0.0,56.77,3.0,432.8342179043102
8.02,36.61,6.63,556.33,1707.43,11.53,0.33,0.0,56.95,3.43,304.57057224272285
0.47,20.06,8.13,449.32,917.55,3.3,0.4,0.0,56.95,1.6,422.8117789146272
0.0,16.94,8.43,423.73,700.12,0.0,0.4,0.0,56.95,0.0,675.8861253852447
0.0,19.6,10.53,425.33,701.33,0.33,0.4,0.0,56.9,0.33,564.6452065993872
0.02,23.03,12.93,426.7,706.08,0.1,0.4,0.0,56.93,0.33,413.1472481455421
3.53,62.42,16.57,474.85,1098.63,6.0,0.49,0.0,56.43,0.7,680.4598538783466
0.1,23.04,13.27,425.8,706.4,0.98,0.5,0.0,56.05,-0.37,62.934904697605816
0.0,18.05,9.33,426.68,699.23,0.0,0.5,90.58,56.05,0.0,598.2475076477058
1.92,44.03,19.87,434.35,761.12,0.75,0.5,173.71,56.09,0.53,594.1610357393947
6.23,98.83,48.27,446.47,886.83,1.18,0.5,200.3,58.83,2.0,496.7046421149862
95.58,302.61,89.53,526.65,1615.12,11.97,0.54,189.88,55.93,2.0,629.4711113054072
115.63,285.17,85.9,529.0,1708.0,11.38,0.65,187.8,57.19,2.07,473.46331516242935
18.1,56.74,13.47,528.72,1640.8,17.12,0.81,187.8,57.35,3.0,480.66405780255445
15.2,63.04,23.47,492.98,1341.82,11.65,0.97,187.8,56.18,1.8,647.7816827067873
14.97,87.78,37.07,475.02,1279.75,0.65,1.0,181.54,56.09,0.83,337.12564879184356
37.4,169.61,44.43,518.42,1618.38,15.78,0.04,0.0,57.36,2.93,771.5394264855422
39.77,138.94,35.8,513.53,1575.98,17.18,0.21,0.0,59.73,3.0,605.8379323166446
4.12,16.55,3.57,525.67,1635.83,15.03,0.38,0.0,56.06,3.0,687.9932686295069
10.05,60.47,14.03,531.7,1668.57,14.52,0.54,0.0,55.93,4.47,713.8832032252394
2.72,43.51,22.63,443.03,1015.53,4.53,0.66,0.0,55.6,5.0,611.2516981990047
14.93,109.39,46.63,436.4,986.75,3.45,0.7,0.0,55.49,3.6,273.1679954793799
1.62,41.08,25.8,388.35,714.5,0.82,0.7,0.0,55.05,-1.0,26.733081179139845
10.82,103.38,49.7,420.27,941.08,1.88,0.7,0.0,55.84,0.9,589.3142677258729
0.63,23.79,14.33,384.47,708.8,0.7,0.7,11.36,55.82,-0.37,586.9553888706287
1.4,36.29,17.33,393.25,748.87,0.45,0.7,142.72,55.96,0.5,337.0547245162452
96.83,312.68,98.97,490.15,1474.93,5.42,0.7,168.2,69.47,2.23,554.2692983385932
122.35,315.5,97.6,506.37,1634.87,12.4,0.77,198.53,56.44,2.8,613.0657150057668
121.85,298.45,87.37,506.2,1644.23,12.22,0.92,204.6,57.76,3.0,156.17052361241076
123.6,303.12,90.73,503.4,1650.32,11.72,1.03,204.6,55.88,3.0,547.0073242655199
17.48,57.79,13.4,514.28,1639.02,17.72,1.2,204.6,54.47,3.0,531.646167246392
37.18,148.25,39.93,501.32,1548.6,13.42,1.36,204.6,54.43,3.0,418.83642076543765
33.68,170.74,59.87,455.55,1185.82,7.17,1.49,204.6,53.99,0.87,56.92767014197307
11.12,71.96,32.17,437.95,1108.22,2.12,1.05,150.04,54.01,1.4,719.2443524999544
6.35,58.97,20.63,455.67,1175.98,6.62,0.0,0.0,54.07,2.2,484.3382172497513
34.92,161.1,41.17,531.97,1742.02,13.8,0.11,0.0,54.09,4.0,272.03217315426446
32.47,148.12,44.3,501.0,1529.28,10.23,0.25,0.0,53.74,4.0,124.7586244707636
18.28,71.14,17.97,525.85,1674.73,13.23,0.35,0.0,54.17,4.0,25.6394345225126
0.78,25.42,14.37,433.07,1029.83,7.82,0.49,0.0,54.08,4.0,44.49391201797698
1.77,34.91,17.2,431.33,1028.55,4.78,0.52,0.0,54.35,4.0,407.078655642792
11.37,109.28,44.07,424.72,1001.95,3.68,0.6,0.0,59.37,1.5,762.2598315688083
3.38,48.52,20.37,424.5,921.0,3.25,0.6,22.53,53.27,-0.3,776.6702001514932
0.0,17.96,9.33,382.67,700.45,0.0,0.6,115.88,53.78,0.0,403.56035450800846
15.63,117.85,42.8,426.22,980.22,2.27,0.6,192.25,62.21,1.4,750.2981950326066
109.67,326.57,97.5,500.63,1580.48,13.45,0.66,194.74,53.27,3.0,303.6441908843117
92.3,246.4,72.3,510.72,1651.53,11.65,0.77,194.1,57.6,3.0,381.21667232672917
8.78,36.86,7.77,509.65,1567.88,18.03,0.93,194.1,53.78,3.9,237.26451708731474
49.1,174.04,50.23,500.12,1498.42,15.65,1.13,194.1,54.86,3.83,785.9305383047904
18.38,125.99,53.5,477.0,1325.17,1.43,1.2,194.1,53.63,0.23,611.1894794906548
6.98,60.06,21.73,441.68,1125.4,5.05,0.4,64.7,53.37,3.0,336.1667291276535
26.98,135.97,34.27,511.5,1588.92,14.08,0.05,0.0,53.37,3.73,143.8471563734929
24.62,126.04,32.77,515.63,1631.87,9.57,0.2,0.0,52.91,4.0,89.67104257151368
26.72,135.83,42.8,486.38,1457.48,7.8,0.3,0.0,52.48,4.37,765.5434871515026
6.28,28.39,6.57,514.72,1567.45,19.2,0.43,0.0,53.68,5.0,636.8798154875694
3.52,17.41,6.87,486.0,1346.92,14.15,0.64,0.0,53.62,5.0,408.6229139030329
0.78,39.35,25.13,381.03,700.27,0.0,0.7,0.0,53.78,5.0,184.38009210219025
0.55,32.12,20.5,407.25,854.08,2.17,0.7,0.0,53.78,5.0,98.6762650952005
0.37,19.82,9.53,420.67,891.47,2.77,0.7,0.0,53.12,2.07,70.21101575627836
2.55,54.96,23.0,401.08,792.33,0.83,0.7,0.0,52.86,0.6,540.8359046408223
5.88,63.72,31.07,424.45,881.82,2.98,0.8,0.0,52.27,-0.37,698.5679222804247
0.03,16.19,8.27,388.38,700.65,0.0,0.8,0.0,52.62,0.0,537.0091743844096
0.0,16.9,8.6,391.32,698.82,0.0,0.8,57.47,51.92,0.0,594.1646395068237
0.03,22.03,11.3,395.53,710.83,0.2,0.8,149.64,51.69,0.13,283.1892424575781
59.23,279.05,94.53,486.63,1387.53,5.22,0.8,202.8,51.53,2.0,316.7514561661519
112.85,323.03,99.3,497.07,1530.47,12.85,0.86,190.53,64.24,3.2,120.91808030186803
108.28,275.78,80.7,497.88,1575.25,11.5,1.01,184.4,58.05,4.0,221.52933011334972
125.17,322.26,97.2,485.05,1481.33,11.72,1.13,184.4,84.72,4.0,680.915875781764
29.43,66.7,16.33,502.1,1525.0,17.83,1.29,184.4,54.58,4.0,375.27033637533896
25.65,110.25,28.4,507.23,1560.92,13.0,1.45,184.4,51.2,4.0,767.5632063159137
13.38,93.22,41.7,451.6,1187.62,1.87,1.5,184.4,51.19,0.13,684.6276007078704
3.28,27.35,11.8,399.48,836.67,0.0,1.5,184.4,76.75,0.0,86.44329211938748
0.03,18.1,9.4,378.4,699.83,0.0,1.5,184.4,99.95,0.0,486.50411328424525
0.35,26.92,15.2,385.75,708.52,0.17,1.5,184.4,84.07,0.37,734.993042880189
7.55,55.96,21.33,445.85,1084.75,6.22,0.15,24.59,50.57,2.07,236.8210263588844
60.05,236.57,78.27,503.58,1588.55,18.12,0.07,0.0,50.52,3.73,481.59847991986317
22.33,53.09,14.77,521.98,1635.13,22.67,0.32,0.0,50.65,4.0,110.07190210433328
1.48,27.82,5.87,511.05,1539.65,16.83,0.54,0.0,50.65,4.0,628.5466184227553
0.43,29.01,18.67,417.42,894.62,3.05,0.68,0.0,50.8,4.0,691.0812544986256
10.25,82.98,34.83,423.32,923.68,3.67,0.7,0.0,50.36,3.33,500.34957105165813
1.17,39.12,21.43,396.65,751.42,1.27,0.7,17.02,50.63,-0.47,712.8814482898088
0.0,17.08,8.8,384.4,700.02,0.0,0.7,113.04,50.72,0.0,326.9462524779228
36.73,209.31,72.1,451.62,1171.53,3.75,0.7,182.2,50.6,2.3,634.1427331239975
107.07,287.24,90.07,503.6,1601.37,12.22,0.74,177.18,63.74,2.6,520.6979188467376
119.1,318.83,99.8,494.27,1519.1,13.23,0.88,168.5,57.09,4.0,103.01319911892642
119.33,323.42,98.37,486.02,1502.85,11.05,1.02,168.5,53.26,4.0,526.6723311517562
25.55,108.32,36.7,461.9,1289.32,7.27,1.1,168.5,53.21,4.0,566.4228818480042
23.07,81.89,21.97,519.78,1634.85,16.83,1.24,168.5,50.09,4.0,753.8772206899594
5.33,64.78,31.5,429.37,1017.58,6.23,1.39,168.5,52.5,4.0,654.1049407902319
18.27,130.11,53.9,474.35,1309.78,2.13,1.4,168.5,49.77,0.37,312.9926229134726
6.65,46.67,21.07,413.28,955.22,1.7,1.07,134.8,49.95,0.7,425.80017941117694
51.42,181.82,47.93,521.4,1680.5,19.52,0.06,0.0,49.54,4.33,672.2184291588201
28.42,94.42,25.27,510.2,1600.48,17.78,0.27,0.0,49.73,5.0,580.8613560810627
2.92,45.43,19.57,455.02,1153.45,11.1,0.46,0.0,48.77,4.7,575.512005334589
0.88,31.24,19.1,391.62,767.85,2.4,0.5,17.49,48.53,-0.6,405.56089016488113
0.0,18.76,9.97,381.53,700.8,0.0,0.5,98.36,48.6,0.0,774.6686295822728
15.52,131.89,49.73,426.52,980.93,1.82,0.5,165.53,48.54,1.07,717.6459401154134
108.07,303.86,94.5,522.4,1748.32,13.08,0.55,179.37,50.21,2.0,716.1803297807055
103.88,277.47,89.0,523.38,1772.4,12.4,0.66,179.0,47.91,2.0,571.2163016457052
13.0,33.06,8.97,515.6,1621.32,20.82,0.85,179.0,48.6,3.87,440.30495843535755
14.37,90.88,36.63,453.0,1175.67,8.88,1.0,179.0,48.22,4.0,491.19281938257336
22.62,131.78,50.57,486.15,1385.32,1.78,1.1,179.0,48.35,-0.2,741.2383590511745
11.08,84.83,31.77,444.2,1172.35,5.87,0.59,95.47,48.44,2.7,695.7820775772561
53.68,189.24,50.4,522.53,1709.05,19.9,0.1,0.0,48.29,4.23,468.660703135567
27.37,70.58,18.03,513.3,1599.13,22.02,0.32,0.0,50.96,5.0,709.098357440118
5.82,35.04,8.7,497.47,1460.65,20.1,0.55,0.0,52.19,5.0,523.2434829091653
0.38,22.58,14.43,399.05,764.12,3.28,0.7,0.0,48.38,5.0,533.0531658089167
1.4,44.76,21.9,393.67,773.63,1.02,0.7,0.0,48.71,1.33,384.7089180429466
0.0,17.87,9.4,384.03,699.72,0.0,0.7,0.0,48.98,0.0,668.757418627094
10.42,93.24,35.8,423.0,945.53,3.6,0.7,0.0,48.26,0.8,234.6180171836313
0.78,36.82,23.43,383.9,702.52,0.87,0.7,0.0,48.39,-1.0,797.9131985935965
0.87,37.71,21.43,390.4,733.95,0.17,0.7,28.46,48.97,-0.53,139.28209363311908
0.0,16.74,8.47,385.62,701.0,0.0,0.7,53.4,48.93,0.0,39.96641231690592
0.3,28.29,14.63,391.62,716.95,0.07,0.7,56.35,48.93,-0.2,708.4953897756932
9.95,88.81,32.0,425.77,948.93,2.93,0.7,75.5,48.6,0.87,187.58714518493798
66.4,249.12,69.03,518.73,1653.48,13.28,0.74,50.03,54.42,2.23,577.9375289541495
53.8,204.92,63.5,480.93,1396.83,12.3,0.86,37.3,48.99,3.0,327.8342044700403
22.17,62.35,14.97,509.37,1585.78,16.67,1.15,37.3,47.73,3.97,228.33224481486832
20.5,109.15,27.4,516.87,1628.9,17.13,1.34,37.3,47.67,4.0,425.9357637115754
14.37,113.94,44.43,465.55,1292.78,3.47,1.47,37.3,49.6,0.33,550.9519060002349
6.98,61.82,21.87,442.5,1111.73,4.07,0.73,18.65,48.63,1.97,252.38188489107415
33.32,142.33,35.53,529.25,1710.35,13.0,0.05,0.0,47.17,3.87,724.797522687033
0.1,19.17,10.27,379.47,700.12,0.0,0.5,0.0,46.85,0.0,298.2220859188674
0.0,18.49,9.83,383.67,699.6,0.0,0.5,37.94,46.85,0.0,531.8321709143856
0.5,33.23,18.13,392.6,714.83,0.0,0.5,130.15,46.8,0.17,557.3180301783577
39.13,180.48,59.2,474.83,1314.5,5.63,0.5,195.85,46.62,2.5,295.9547943380894
121.07,329.67,96.6,502.42,1587.28,12.13,0.58,186.85,46.57,3.0,106.9104555285885
68.98,190.09,57.03,502.62,1579.1,15.22,0.71,185.7,46.66,3.77,341.45944424526533
6.07,17.1,3.33,511.92,1563.77,14.8,0.89,185.7,47.18,4.0,398.08205017616274
38.9,157.7,54.33,453.08,1231.05,8.07,1.0,185.7,46.72,4.0,478.2836200654856
37.27,168.2,59.8,444.88,1134.92,6.38,1.1,185.7,46.38,0.9,645.9382381863252
15.3,72.95,27.53,455.22,1232.3,0.0,1.1,185.7,46.67,0.0,789.7009945688187
1.0,33.62,20.37,375.97,724.1,1.42,0.5,80.47,46.96,1.57,533.1416242441555
10.05,75.55,16.23,496.3,1464.9,8.23,0.0,0.0,46.67,2.03,350.47836739197373
58.7,234.84,66.03,530.52,1752.27,19.92,0.15,0.0,48.93,3.23,499.10376134415856
25.97,78.0,21.53,505.45,1533.03,19.1,0.37,0.0,46.79,4.0,356.0574864495429
5.32,39.51,15.33,459.78,1224.97,8.47,0.5,0.0,46.55,4.0,95.02221790592012
4.5,55.46,25.33,406.1,859.68,3.65,0.58,0.0,46.06,1.83,697.7698709561519
0.47,25.2,14.63,384.67,707.42,1.05,0.6,7.3,45.78,-0.33,266.50600270251016
0.0,17.98,9.3,384.9,700.9,0.0,0.6,127.87,46.6,0.0,530.6497617959467
37.4,208.14,71.5,455.03,1200.58,4.27,0.6,188.68,50.05,1.53,586.2803440780262
116.83,326.59,99.37,505.62,1601.97,12.92,0.67,184.5,61.71,3.73,421.7776983594231
72.82,207.06,66.0,484.98,1447.32,11.02,0.8,184.5,72.18,4.0,372.15030392311746
6.55,46.56,19.6,438.65,1155.57,6.88,0.9,184.5,46.13,4.33,607.2517786310345
22.6,104.57,28.77,496.12,1466.95,19.97,1.04,184.5,46.01,5.0,426.25110674553434
16.28,137.57,55.97,453.03,1191.8,2.5,1.17,184.5,46.03,1.3,694.5576180732751
10.45,74.98,25.93,458.53,1245.23,4.15,0.72,116.85,45.52,1.6,399.4207241741824
48.88,171.32,47.13,530.22,1750.37,18.03,0.07,0.0,51.53,2.93,460.44052788367844
41.97,125.5,33.2,524.98,1721.6,18.68,0.27,0.0,45.28,3.0,374.9771935388562
1.75,18.68,11.97,452.87,1195.05,9.18,0.46,0.0,45.37,3.0,128.40352703846293
1.15,45.44,27.77,377.9,722.95,0.33,0.5,0.0,45.31,3.0,435.29189838033926
2.43,26.75,10.13,409.27,884.55,2.13,0.5,0.0,45.46,0.9,644.2329440919348
0.0,18.08,9.4,383.0,697.88,0.0,0.5,0.0,45.51,0.13,763.311862869974
1.85,47.22,24.43,417.5,849.73,3.55,0.5,0.0,45.24,0.1,182.09584860660107
0.5,38.84,24.8,386.67,700.52,0.0,0.5,0.0,44.53,-1.0,311.3801199857553
0.72,29.27,16.97,392.92,725.8,0.67,0.5,0.0,44.61,0.03,554.513497824737
0.0,18.03,9.23,389.45,699.52,0.0,0.5,79.1,44.8,0.0,238.14965925161232
3.97,72.45,30.97,408.68,825.2,1.02,0.5,172.81,44.83,0.33,653.7201458990676
82.75,284.61,83.1,515.9,1624.52,12.67,0.53,168.12,49.24,2.2,169.96382104887743
92.78,269.07,77.97,492.33,1514.73,12.05,0.66,153.4,87.6,3.0,502.03893888540915
9.55,58.42,19.37,477.72,1330.3,9.77,0.75,153.4,77.5,3.73,104.31268747033027
24.47,106.22,30.13,502.28,1513.27,19.85,0.94,153.4,44.81,5.0,741.3589279515145
17.1,104.98,45.0,475.83,1310.57,1.75,1.01,153.4,44.77,0.17,320.7579275607568
53.45,210.69,64.17,478.0,1428.55,15.62,0.3,35.79,44.38,3.83,258.82470259509864
36.4,148.18,40.0,499.3,1518.8,14.92,0.21,0.0,44.04,5.0,353.0031411481614
25.17,111.71,27.37,517.53,1637.23,9.82,0.32,0.0,44.2,5.0,157.90158144626184
3.85,39.85,21.63,398.43,824.17,2.0,0.4,0.0,44.49,5.0,439.65341938823985
1.63,41.26,25.1,395.7,791.07,1.82,0.4,0.0,44.74,5.0,487.2956602690174
0.67,30.79,18.0,380.67,717.63,0.55,0.4,0.0,44.43,2.33,131.86106831327925
0.0,17.44,9.17,384.02,700.97,0.0,0.4,0.0,44.36,0.0,67.75883256284578
0.0,17.21,8.83,389.08,700.33,0.0,0.4,0.0,44.37,0.0,273.8489118974612
0.0,17.08,13.0,353.4,1218.23,0.0,0.36,0.0,44.52,0.0,307.48856364912353
9.8,134.23,45.67,582.52,1890.68,0.0,0.0,0.0,45.89,0.0,702.565161821607
11.08,114.53,37.8,567.22,1803.95,0.0,0.0,0.0,45.89,0.0,203.8261691146472
8.52,73.34,25.83,473.88,1195.23,6.7,0.0,0.0,45.23,4.9,221.9636170996091
11.27,75.12,25.37,525.85,1579.33,19.08,0.09,0.0,45.35,6.0,416.5565148626047
3.17,42.98,22.33,454.7,1047.05,7.38,0.29,6.37,45.12,2.3,106.07872231256624
0.13,19.36,10.8,406.48,701.42,0.5,0.3,30.46,44.91,-0.2,528.8400993371761
0.0,18.2,9.47,408.27,699.33,0.0,0.3,82.92,44.73,0.0,723.9050210438145
3.12,61.27,27.07,421.9,801.32,0.62,0.3,150.19,44.35,0.8,328.8237869121149
92.03,318.71,97.4,507.43,1526.62,12.17,0.33,194.14,48.93,5.2,468.0845738153148
125.62,315.31,95.47,509.52,1641.47,10.37,0.45,193.7,53.44,6.0,552.9206614998984
66.47,187.95,54.47,502.33,1534.75,26.88,0.65,193.7,43.94,6.0,606.0617024509993
24.77,127.38,49.2,448.32,1118.1,5.72,0.82,193.7,43.25,4.67,149.7405423077871
25.9,136.25,53.77,470.47,1296.73,0.83,0.9,193.7,43.73,0.27,640.8762048643548
65.55,211.32,70.3,464.43,1311.05,16.17,0.23,51.65,43.48,4.5,493.79841850791126
58.58,177.32,54.67,486.87,1469.35,18.88,0.19,0.0,48.74,6.0,432.2566103656427
5.53,32.77,8.9,499.55,1424.7,27.83,0.5,0.0,43.63,6.0,158.05367498323903
0.57,19.56,10.9,379.4,704.5,0.6,0.6,0.0,43.65,1.2,409.4396664434462
0.15,18.25,9.53,383.22,700.02,0.0,0.6,0.0,43.62,0.0,271.44343243142066
0.02,17.82,9.27,389.38,699.53,0.0,0.6,0.0,43.6,0.0,57.68733177137619
0.23,23.99,13.9,392.05,700.77,0.22,0.6,0.0,43.6,1.0,667.7978079843379
1.02,25.64,9.1,473.87,1223.67,5.92,0.67,0.0,44.16,2.3,97.7342392001301
0.0,18.51,9.97,394.1,700.18,0.0,0.7,0.0,44.69,0.0,769.0760086904265
0.0,18.25,9.7,397.43,700.57,0.0,0.7,0.0,44.64,0.0,315.7100798796673
0.0,18.44,9.73,400.37,700.23,0.0,0.7,0.0,44.52,0.0,636.3986211708689
0.0,18.2,9.43,402.72,700.47,0.0,0.7,0.0,44.17,0.0,511.22766920443246
0.0,18.56,9.9,405.17,700.48,0.0,0.7,0.0,43.95,0.0,382.3491568610152
0.0,18.16,9.4,407.38,699.0,0.0,0.7,0.0,43.95,0.0,771.6870028322664
0.0,18.11,9.43,410.28,700.05,0.0,0.7,0.0,43.95,0.0,604.8449339621948
0.08,28.72,17.33,411.58,699.13,0.13,0.7,0.0,43.96,1.7,200.79017609563743
1.87,45.47,25.3,434.58,884.93,2.73,0.7,4.77,43.5,2.23,579.0914521239902
0.12,15.33,8.03,414.28,719.58,0.5,0.7,58.47,43.49,-0.13,653.3854873548225
0.0,15.1,7.43,410.05,699.65,0.0,0.7,94.55,43.57,0.0,710.1215758677208
0.0,14.69,7.37,413.03,699.63,0.0,0.7,131.39,43.57,0.0,764.5709288821163
0.0,15.08,7.73,416.0,696.77,0.07,0.7,171.58,43.49,0.2,427.2775825883655
90.92,316.55,98.7,506.12,1525.18,7.12,0.7,201.8,84.6,5.8,79.67432962512248
122.02,318.96,97.63,504.37,1597.1,9.0,0.79,200.35,90.95,6.0,305.5561176945339
112.7,311.45,95.8,492.5,1503.77,12.68,0.91,193.1,49.7,6.0,385.66177939245244
137.02,331.34,99.47,506.58,1654.57,12.47,1.05,193.1,75.76,6.0,337.50162462549633
77.35,194.74,60.2,506.38,1583.32,21.2,1.19,193.1,47.02,6.0,698.2193444421282
7.98,60.59,21.7,466.5,1231.72,14.37,1.44,193.1,41.47,6.0,70.80259346170351
14.35,108.42,46.03,419.1,960.23,2.93,1.5,193.1,41.57,3.03,668.3800376963336
16.42,89.53,36.6,460.78,1214.3,0.68,1.35,173.79,41.68,-0.07,588.9401613238733
79.13,260.31,76.67,496.13,1541.45,27.45,0.08,0.0,41.53,5.6,160.97017737966962
